,0
33,"['Coronavirus update, April 23: Stanislaus has fifth death; outdoor rules ease a bit']"
34,['How Coronavirus Will Change Air Travel']
35,['Coronavirus Has Wiped Out More Than 90% of International Flights']
36,['Coronavirus travel upside: More airlines banish the dreaded middle seat']
37,['Coronavirus Pandemic Silver Lining: Cleaner Air in the Bay Area']
38,['China\'s New Coronavirus Cases Spur Fresh Limits']
39,"['Georgia governor says some businesses can reopen, California town to test every resident']"
40,['Air-conditioning spread COVID-19 to 9 people in a restaurant in China - Business Insider']
41,['When Is the Right Time to Postpone or Cancel Your Flight During Coronavirus?']
42,['New Air Travel Health Regulations Will Likely Stick Around Post-Coronavirus']
43,"['More robots, fewer buffet lines: You will cruise again, but it will look very different']"
44,['Air France-KLM nears bailout with improved guarantees: sources']
45,['Wisconsin airport puts on drive-thru light display to support frontline workers and community during coronavirus pandemic']
46,"['Coronavirus Cruise Line Lawsuits Mount, With Iffy Chances Of Success : Coronavirus Live Updates', 'No Need to Chase Carnival Stock Here', 'After 3½ months at sea, last major cruise ship returns to a changed world', 'Some of the year’s hottest new cruise ships will be delayed due to coronavirus', 'Last Major Cruise Line Ship At Sea Finally Docks in Italy, Passengers Cleared to Disembark']"
47,"['Air traffic and travel falls worldwide to to coronavirus: graphs, maps - Business Insider', 'In Photos – Most Of World’s Airplanes Now Grounded At Airports', 'Idle aircraft at Russian airports due to coronavirus make a sorry sight (PHOTOS)', 'Vietnam Airlines upgrades ""Flight Pass"" - Economy - Vietnam News | Politics, Business, Economy, Society, Life, Sports', 'Vietnam arranges special flights to repatriate citizens']"
48,"['Japanese Officials Puzzled by Outbreak on Docked Cruise Ship', 'Nearly 50 workers on Costa Atlantica cruise ship in Japan test positive for coronavirus', 'Virus Outbreak: Japan faces another case of shipboard infections']"
49,"['US airlines report their first losses in years as coronavirus devastates air travel demand', 'Think things are bad for airlines? It’s about to get worse', 'Think things are bad for airlines? It\'s about to get worse']"
50,"['Coronavirus live updates: Elizabeth Warren\'s brother dies from Covid-19; malaria deaths could double', 'Elizabeth Warren’s oldest brother dies of coronavirus in Oklahoma', 'Elizabeth Warren reveals her oldest brother, 86, has died from coronavirus', 'Don Reed Photos, News, and Videos']"
51,"['Coronavirus cruise ship finally leaves Australian port', 'Coronavirus cruise ship under criminal investigation leaves Australian port', 'Listen to The Doctor\'s reworking of Ruby Tuesday ahead of ship\'s departure', 'Ruby Princess cruise ship doctor \'surprised\' that guests were allowed to leave ship without test results']"
52,"['Expedia is raising $3.2 billion as travel stalls during the coronavirus pandemic', 'Expedia Names New CEO, Confirms Investment From Private-Equity Firms', 'Expedia raises $3.2B to ride out pandemic, names new CEO and announces austerity measures', 'Expedia Names New CEO, Seeks $3.2 Billion to Fight Travel Slump', 'Statement from Expedia Group Chairman Barry Diller']"
53,"['Coronavirus: Ryanair won\'t fly if middle seat empty for distancing - Business Insider', 'Will empty middle seats help social distancing on planes?', 'Ryanair boss says airline won\'t fly with \'idiotic\' social distancing rules', 'The hidden costs of saying goodbye to the middle seat', 'Coronavirus: Leaving middle seat empty is idiotic, says Ryanair']"
54,"['Flights are dirt-cheap. Should you book travel amid coronavirus?', 'What Will the Flying on Airplanes Be Like After the Coronavirus Pandemic?', 'Impact of COVID-19 pandemic will alter future of flying, travel', 'Should You Book Cheap Flight Deals Right Now?']"
55,"['How airplane seats could look in the post-coronavirus era', 'Future of flying may include plastic shields, backwards seats and higher fares', 'Turn the seat around: An early-stage concept to make flying safer', 'New airplane seats for the coronavirus era?']"
56,"['Before-and-after photos show dramatic decline in air pollution around the world during coronavirus lockdown', 'Air pollution declines in big cities due to coronavirus', 'Virus lockdowns have led to cleaner air, but will it last? ""It doesn\'t have to be shelter at home or clean air""', 'LA Had ‘Some Of The Best Air Quality In The World’ This Earth Day']"
57,"['Australia Will Keep Borders Closed for At Least Three Months to Stem Coronavirus Spread', 'Australia to Keep Borders Shut For At Least Three Months', 'Amid Coronavirus Pandemic, Australia To Keep Its Borders Closed For Another Three To Four Months']"
58,"['Air pollution falls by unprecedented levels in major global cities during coronavirus lockdowns', 'Have stay-at-home orders really helped reduce air pollution?', 'Earth Day 2020: Startling photos show pollution before and after the coronavirus lockdown', 'Don\'t Misunderstand Earth Day\'s Successes', 'Opinion: Coronavirus lockdowns are clearing the skies. We can learn from it']"
59,"['\'Bad neighbour\': will the cruise industry resume its rise in Australia after coronavirus?', 'Irish musicians stranded on cruise ship in Australia disembark']"
60,"['States like Georgia want to reopen. The restaurant and airline collapse shows that’s not easy.', 'Why ""reopening"" the economy won\'t save the economy']"
61,"['United Airlines Warns of $2.1 Billion Coronavirus-Related Loss', 'United\'s unusual plan to sell $1 billion of stock', 'Why Shares of United Airlines Are Falling Today', 'United Airlines Falls After Battered Carrier Discloses $1 Billion Stock Sale', 'United Airlines To Raise $1 Billion In Stock Offering']"
62,"['Virgin Australia enters voluntary administration. Richard Branson says it\'s \'not the end\'', 'AP Explains: What Virgin Australia\'s bankruptcy move means', 'Bold airline’s downfall a tragedy for us all', 'Tom Minear: Refusing bail out to Virgin more complicated than we think']"
63,"['Three months in: A timeline of how COVID-19 has unfolded in the US', 'Trump turns on China after months of praising country\'s response to the coronavirus', 'Three negatives and a positive: problems with coronavirus tests in China', 'Ann Coulter: Trump and China: A Love Story', 'Was Coronavirus created in a Chinese lab?']"
64,"['High school seniors are considering a gap year or a different college due to coronavirus', 'Incoming college students consider taking a gap year instead of school during Covid-19', 'Gap Year Ideas for College Students']"
65,"['Watch Now: Governor Cuomo Gives Coronavirus Update', 'Coronavirus spread undetected before testing showed problems, researchers say | TheHill', 'Thousands may have been infected with coronavirus in hidden US outbreaks far earlier than thought, model shows', 'Hidden Outbreaks Spread Through U.S. Cities Far Earlier Than Americans Knew, Estimates Say', 'NYC Might Have Had Almost 11,000 COVID-19 Infections Before ‘First’ Case: Report']"
66,"['Earth Day 2020: Coronavirus crisis shows how toxic cars are', 'Coronavirus shutdowns are making it undeniably clear how toxic our car culture is']"
67,"['Coronavirus: Trump plans Blue Angels and Thunderbirds air-shows to perform over US cities as tribute to health workers', 'Trump says Thunderbirds, Blue Angels will do flyovers across country to honor medical workers', 'Pentagon plans to dispatch Blue Angels and Thunderbirds in coronavirus tribute', 'Trump plans air shows around country | TheHill', 'Blue Angels To Fly Over Long Island To Honor Coronavirus Workers']"
68,"['Coach-Class Dreaded Middle Seat Is Gone, for Now', 'United Airlines Blocking Seats, Including In First Class']"
69,"['KCI passengers halve as coronavirus impacts travel', 'Passenger traffic at KCI airport plummets as COVID-19 pummels air travel industry', 'Passenger traffic at KCI down over 50 percent in March', 'Coronavirus drains more than half of KCI\'s passengers', 'KCI passenger traffic down more than 50 percent in March']"
