,0
57,"['Sean Hannity buys 500 Yankees tickets for New York health care workers', 'FOX News host Sean Hannity splurges on Yankees tickets for coronavirus frontliners', 'Sean Hannity Buys 500 Yankees Tickets For Coronavirus Medical Workers', 'Sean Hannity Donates 500 Yankees Tickets For NYC Healthcare Workers On Front Lines Of Pandemic']"
58,"['Oklahoma coronavirus deaths climb to 197', 'Coronavirus in Oklahoma: 3,280 confirmed cases, 197 deaths', 'COVID-19: 2 more Oklahomans die from COVID-19, 27 more cases confirmed', 'STATE UPDATE: State cases see small increase on Monday', 'Coronavirus in Oklahoma: Latest local updates, helpful resources']"
59,"['China is still blatantly lying about its coronavirus deaths', 'China puts pressure on EU to soften report about COVID-19 disinformation, threatening retaliation: report', 'UA Scientist Michael Badowski: Myth-busting the COVID-19 narrative', 'Did SARS-CoV-2 begin from a lab?']"
60,"['Dow surges 350 points on hope of economy reopening, closes above 24,000', 'Dow, S&amp;P jump as states begin coronavirus reboot', '\'It Looks Like We\'re Past the Worst of It\'', 'Dow extends win streak to four sessions, as investors look forward to easing of coronavirus lockdowns']"
61,"['Blue Angels, Thunderbirds to pay tribute to Michigan healthcare workers with flyover on Wednesday', 'Blue Angels, Thunderbirds flight path maps, times set for N.J., N.Y. to salute coronavirus first responders', 'COVID-19: Navy, Air Force Jets Will Be Flying Over Area To Salute First Responders', 'Flight path released for Blue Angels, Thunderbirds flyover of Philadelphia region on Tuesday']"
62,"['Coronavirus: London\'s NHS Nightingale treated \'51 patients\'', 'NHS Nightingales barely used due to lack of equipment to treat severe coronavirus cases', 'Coronavirus: London\'s NHS Nightingale \'treated 51 patients\'', 'Coronavirus: Prince Edward opens Bristol\'s Nightingale hospital', '\'Prepare for the worst\' - Bristol\'s Nightingale Hospital opens']"
63,"['FDA warns of serious side effects from drugs touted by Trump to treat coronavirus', 'States stockpiling hydroxychloroquine: report | TheHill', 'U.S. states build stockpiles of malaria drug touted by Trump', 'FDA warns of heart risks with malaria drug promoted heavily by Trump', 'Veterans Affairs has provided few answers around coronavirus study, advocates say']"
64,"['W 2 min read US YouTube removes video on possible coronavirus treatment based on UV rays', 'An Experimental Ultraviolet Light Treatment for Covid-19 Takes Political Heat', 'Pharmaceutical firm Aytu BioScience testing UV light treatment', 'Aytu BioScience (AYTU) Stock Rockets On Development Agreement', 'YouTube and Twitter censor medical research center\'s UV therapy after NY Times journalist probe']"
65,"['Federal court blocks Texas health center from touting \'ozone therapy\' as coronavirus treatment', 'Feds crack down on phony COVID-19 cures', 'Dallas business owner agrees to stop claiming \'ozone therapy\' cures COVID-19', 'Dallas Wellness Center Barred From Touting ‘Ozone Therapy’ as Coronavirus Treatment', 'Dallas business owner agrees to stop claiming \'ozone therapy\' cures COVID-19']"
66,"['Germany\'s Covid-19 expert: \'For many, I\'m the evil guy crippling the economy\'', 'Reopening puts Germany\'s much-praised coronavirus response at risk', '""The Virus Will Continue To Spread"": Why Researchers Fear a Second Wave', 'German COVID-19 restrictions were so good, people say govt overreacted - Business Insider']"
67,"['Top Seattle-area health official worries COVID-19 could spread across country as states reopen', 'Live updates: Seattle earns praise for science-based approach to outbreak', 'Updates on the coronavirus epidemic in Washington']"
68,"['Dr. Birx On Trump\'s \'Disinfectant\' Remark: \'He Was Still Digesting That Information,\' And \'Likes To Talk That Through Out Loud\'', 'Dr. Deborah Birx says Trump meant no harm with disinfectant comments: \'He likes to talk that through out loud\'', '\'When He Gets New Information, He Likes To Talk That Through Out Loud,\' Dr. Birx Says of Trump\'s Comments on Ultraviolet Light, Disinfectants as COVID-19 Treatments']"
69,"['S.C. Air National Guard to perform flyovers, thanking healthcare workers on the frontline of COVID-19 pandemic', 'WATCH: See today\'s F-16 flyover of South Carolina hospitals', 'F-16s flyover Union Medical Center', 'SC Air National Guard to perform Lowcountry flyovers saluting frontline healthcare workers', 'SC National Guard F-16s fly over hospitals to show support for health care workers']"
