,0
46,"['Costa Deliziosa cruise heads to Spain, Italy to disembark after trip that began pre-pandemic', '\'A stroke of luck\' to be on global cruise during pandemic', '\'A Stroke of Luck\' to Be on Global Cruise During Pandemic', 'Carnival’s Costa Deliziosa Cruise Ship to Let Off Passengers in Genoa', 'World cruise, begun before virus pandemic, approaching Spain']"
47,"['United selling and leasing back 22 planes in bid to conserve cash during coronavirus pandemic', 'United Airlines Sells 22 Aircraft To BOC Aviation For Leaseback', 'United Airlines to Sell 22 Planes to Bank of China Aviation', 'United sells 22 jets for leaseback including 787s | News']"
48,"['Texas woman sues Princess Cruises after husband dies of coronavirus', 'April 19 updates: Artania exits Fremantle after deaths, Ruby Princess woes continue', 'Carnival\'s CEO Gives Insight on the Future of Cruises']"
49,"['Airlines are issuing billions of dollars in vouchers — but can you still get a cash refund for coronavirus-related flight cancellations?', 'Senators accuse airlines of inconsistent, \'obfuscating\' polices on vouchers vs. refunds', 'US Airlines Sitting on $10 Billion Owed to Consumers for Canceled Flights, Lawmakers Say', 'COVID-19 impact on flights: Are you entitled to a refund for cancellations?', 'Senators Accuse Airlines of Holding Billions in Customer Funds']"
50,"['Americans at World Health Organization transmitted real-time information about coronavirus to Trump administration', 'Trump warns China over Covid-19 outbreak as Europe approaches 100,000 deaths', 'Trump suggests China won\'t be punished if coronavirus was \'a mistake\'', 'The scapegoater-in-chief is at it again — and again | TheHill', 'Protesting for the Right to Catch the Coronavirus']"
51,"['Leaked audio: Cunard Line\'s Queen Victoria has cases of COVID-19 - Business Insider', 'Leaked audio reveals that crew members on Cunard Cruise Line\'s MS Queen Victoria off the coast of England have']"
52,"['Update: Canadian Airlines Suspend International Flights And Reduce Domestic Travel Due To Coronavirus', 'More Canadians returned home as WestJet makes inaugural flight to Guyana', 'Canadian airlines wait for federal aid package to help travel industry survive COVID-19']"
53,"['Officials Say C.D.C. Errors Caused Testing Delays', 'Pence says faulty CDC coronavirus test kits were fixed in early February', 'Contamination at CDC lab was likely cause of critical early delays in rolling out coronavirus testing', 'Coronavirus: How CDC Lab Contamination, And A Failure To Cooperate Globally, Led To Catastrophe']"
54,"['Crowley Woman Sues Princess Cruises After Husband Dies from Coronavirus', 'Asia\'s cruise industry will be forever changed by coronavirus crisis', 'Royal Caribbean, Celebrity Cruises cancel sailings into June', 'Cruise Line Previews The Future Of Cruising']"
55,"['Canadian Border Restrictions Have Been Extended For Another 30 Days', 'US-Canada border restrictions extended for another 30 days | TheHill', 'Canada, US extend border restrictions by 30 days', 'Canadian coronavirus data trending in right direction, shutdowns to continue: PM', 'US-Canadian border won\'t fully reopen for another month: Trudeau']"
56,"['Carnival CEO: Despite \'devastating\' coronavirus outbreak, cruise bookings for 2021 are strong', 'Carnival extends cruise hiatus again at Charleston, US ports']"
57,"['Emirates Airline Begins Conducting Rapid COVID-19 Tests For Boarding Passengers', 'Emirates Administers Blood Tests for Coronavirus to Passengers Ahead of Flight', 'This is The Only Way to Operate Flights in COVID Crisis?', 'Covid 19 coronavirus: Emirates first airline to give rapid blood test at check in']"
58,"['Coronavirus: Canada requires masks on all flights, growing trend - Business Insider', 'Anyone flying in and out of Canada must now wear a face mask']"
59,"['San Diego airport declares emergency as traffic dives 96% in coronavirus outbreak', 'Jacobs to provide design services for $3bn expansion programme at San Diego Airport', 'San Diego airport declares local emergency as passenger traffic dives 96 percent', 'Coronavirus summary | April 16: Rate of doubling detailed; transit plans delayed']"
60,"['Mnuchin flexes muscles on airline coronavirus aid — a taste of what other companies may face', 'US Airlines Will Receive $25 Billion in Federal Aid in Bailout Package (Video)']"
61,"['Airlines Face Tough Choice: Fly Largely Empty Planes or Lose Coronavirus Aid', 'Stuck in the past, DOT botches its CARES Act implementation', 'Preboarding screenings and new cleaning procedures: How US airlines are working to keep flyers healthy', 'Why Discount Carriers Like Spirit and Frontier May Come Up Short in the U.S. Airline Bailout', 'Feds deny JetBlues request to suspend air service in Worcester']"
62,"['Hawaiian Airlines to transport 2 million face masks to Hawaii', 'Hawaiian Airlines Removes Crew Rest Module To Fly Masks From China', 'Hawaiian Airlines, Every1ne Hawaii to transport 2 million face masks from China to Hawaii']"
63,"['Some Grand Princess crew members let off in California after month-long coronavirus saga', 'Coronavirus Australia: COVID-19 cases in NSW, Victoria, Queensland, SA, WA, Tasmania, ACT and NT', 'Police sift through 6000 surveys from virus-hit Ruby Princess']"
64,"['Timeline: Tracking the spread of coronavirus globally, in Sonoma County', 'One month after coronavirus shutdown, Sonoma County looks forward to future', 'Sonoma County nursing homes brace for coronavirus as toll surges at US care facilities']"
65,"['Cathay Pacific To Cut U.S. Cabin Crew As COVID-19 Grounds Most Of Its Flights', 'Cathay Pacific’s Fleet Puzzle: Swap 777X For 787 Dreamliners?', 'Major Airlines Say US Routes Are Losing Viability', 'Cathay Pacific to lay off overseas cabin crew, furlough pilots']"
66,"['Guatemala: Many migrants on US deportation flight had coronavirus', 'US deporting illegal immigrants with coronavirus to Guatemala, president says', 'Every deportation flight from the U.S. is an \'alarm bell\' as Central American countries brace for coronavirus', 'Deported from U.S., Guatemalans fear infection in mass quarantine']"
67,"['W.H.O. Warned Trump About Coronavirus Early and Often', 'Lady Gaga calls WHO chief \'superstar,\' praises media -- as Trump looks to defund agency', 'ER doctor and Ebola survivor to Trump: Build World Health Organization, don\'t tear it down', 'Opinion : Is The World Health Organisation (WHO) China-Centric?']"
68,"['Coronavirus: EasyJet to leave middle plane seats empty', 'Budget airline may leave middle seats unbooked to lure passengers back after the pandemic', 'Coronavirus: EasyJet may keep middle seats empty after pandemic', 'easyJet unveils radical move to keep passengers safe from coronavirus when travel restrictions eased', 'EasyJet to make major seat changes to continue social distancing when flight resume']"
69,"['\'Frozen\' companies are not calling Berkshire Hathaway for rescue investments, Charlie Munger says', '3 Stocks Warren Buffett Wishes He Could Buy', 'When Buffett\'s Phone Stops Ringing -- WSJ', 'Charlie Munger: ‘The phone is not ringing off the hook’', 'Should You Follow Warren Buffett by Selling Airline and Bank Stocks?']"
