,0
29,"['Director of key US vaccine agency leaves role suddenly amid coronavirus', 'Director of key Trump administration vaccine agency suddenly departs', 'UPDATE 1-US replaces director of agency overseeing COVID-19 vaccines, drugs', 'Director of agency behind vaccine development leaves role | TheHill', 'Director of US agency key to vaccine development leaves role suddenly']"
30,"['New U.S. Treatment Guidelines for Covid-19 Don’t See Much Progress', 'Expert U.S. panel develops NIH treatment guidelines for COVID-19', 'NIH treatment guidelines for COVID-19 developed by expert panel', 'NIH recommends against combining hydroxychloroquine with Z-Pak to treat COVID-19 | TheHill', 'NIH creates ""living document"" of treatment guidelines for coronavirus']"
31,"['Nurses read names of colleagues who died of COVID-19 in protest outside White House', '\'We\'re beyond angered\': Fed-up nurses file lawsuits, plan protest at White House over lack of coronavirus protections', 'White House touts aid to Michigan as nurses call for more protective equipment']"
32,"['McDonald\'s to give free \'Thank You Meals\' for first responders, health care workers starting Wednesday', 'McDonald’s to give free ‘Thank You’ meals to healthcare workers, first responders from April 22 to May 5', 'Ad of the Week: McDonald\'s serves those serving the country in nostalgic spot']"
33,"['California Announces Early Coronavirus Death; Trump Narrows Immigration Ban', 'Trump says immigration order will apply only to green cards and will last 60 days', 'Dale Wilcox: Trump\'s coronavirus immigration halt is legal and necessary', 'Trump can’t defeat the coronavirus. But he can wage war on immigrants.']"
34,"['Coronavirus has mutated into at least 30 different strains study finds', 'Coronavirus has mutated into at least 30 different strains, study finds', 'Coronavirus: COVID-19 Has Mutated To At Least 30 Different Strains, Study Reveals', 'Coronavirus: Scientists in China find 33 mutations of virus in warning to vaccine developers', 'Scientists: the Coronavirus Has Already Mutated Into 30+ Strains']"
35,"['Kentucky sees highest spike in coronavirus cases after protests against lockdown | TheHill', 'Kentucky sees spike in coronavirus cases, prompting Beshear to keep lockdown in place despite protests', 'Letters to the Editor: Kentucky is not Southern; Beshear has made mistakes', 'For all of us, COVID-19 should be another reminder of structural inequities in our society']"
36,"['Chinese doctors\' skin turns dark after coronavirus recovery', 'Coronavirus and the Laboratories in Wuhan', 'China releases rare footage of tests inside coronavirus lab']"
37,['Why COVID-19 Makes Some People Sicker Than Others']
38,"['How Coronavirus Infected Some, but Not All, in a Restaurant', 'Air-conditioning spread COVID-19 to 9 people in a restaurant in China - Business Insider', 'Air conditioning spread the coronavirus to 10 people sitting near an infected person in a restaurant. It has huge implications for the service industry.', 'Coronavirus China: Restaurant air con spread illness to nine']"
39,"['First Pittsburgh patients treated with plasma from coronavirus survivors at UPMC', 'UPMC says feared coronavirus surge ‘simply hasn’t happened’, will resume elective surgeries', 'UPMC says it will test all patients for COVID-19 coming in for procedures', 'UPMC to Begin Testing All Patients for COVID-19']"
40,"['Trump says coronavirus hospital ship USNS Comfort will leave New York City', 'Trump: Hospital Ship USNS Comfort Could Leave New York City Soon', 'Trump Pledges to Help N.Y. Double Virus Testing, Cuomo Says', 'What NYC needs from DC: What Gov. Cuomo shared with President Trump']"
41,"['Good News on Remdesivir\'s Power to Treat COVID-19', 'Experimental anti-viral drug Remdesivir used to treat COVID-19 patients', 'Biotech ETFs Gaining on Progress in Coronavirus Treatment', 'Scaling up remdesivir amid the coronavirus crisis', 'There\'s More to Gilead Sciences\' Remdesivir Data Than Meets the Eye']"
42,"['Coronavirus NC: Decision on Gov. Cooper\'s Stay-At-Home order expected later this week', 'Coronavirus cases rising at state women’s prison in Raleigh', 'Over 500 COVID-19 Cases In Wayne County, Most At Prison']"
43,"['Thief swipes puppy from home of nurse treating coronavirus patients', 'Police call on public to help find a puppy stolen from the home of an ER nurse helping fight coronavirus', '11-week-old puppy stolen from ER nurse’s home', 'Police search for suspect who stole E.R. nurse’s puppy from Concord home', 'Coronavirus: Puppy stolen from garage of ER nurse\'s home in Concord']"
44,"['Coronavirus Vaccine Update as 70 Potential Treatments Being Rapidly Developed Across the Globe', 'Coronavirus: could the pandemic be controlled using existing vaccines like MMR or BCG?', 'When quarantine ends, this is how to see friends and family']"
45,"['Antibody tests could be key to reopening the country. Here\'s how they work.', 'The researchers taking a gamble with antibody tests for coronavirus', 'UC San Diego Health Launches Coronavirus Antibody Testing (KPBS Midday Edition Segments)']"
46,"['Nearly entire crew of coronavirus-stricken aircraft carrier tested, 9 treated for symptoms', 'Navy delays plans to move sailors back onto USS Theodore Roosevelt after coronavirus outbreak', 'Sailors keep testing positive on aircraft carrier, despite 2-week isolation', 'Navy puts surgical mask on its logo &amp; social media responses go about as expected', 'Air Force building Guam hospital for USS Theodore Roosevelt sailors with coronavirus']"
47,"['Head of China\'s CDC defends country\'s response to coronavirus', 'Tom Cotton accuses China of intentionally seeding coronavirus cases in other countries to maintain power', 'China can’t be ‘scapegoated’ if it’s actually guilty', 'Newt Gingrich: Coronavirus and China – Why lawsuits should be one way to make country pay for pandemic']"
48,"['Help! My Mask Fogs My Glasses', 'Coronavirus face mask causing glasses to fog? Here’s how to prevent misty lenses', 'How to stop a coronavirus face mask from fogging up your glasses', 'Here\'s How To Keep Your Face Mask From Fogging Up Your Eyeglasses', 'How to wear a face mask and not fog glasses']"
49,"['Health workers face anti-lockdown protesters in dramatic photos', 'The story behind viral photos taken during Denver\'s stay-home order protest', 'Colorado Coronavirus Updates: What You Need To Know Today', 'Health Care Workers Stand Up To People Protesting Stay-At-Home Orders']"
50,"['NY issues do-not-resuscitate guideline for cardiac patients amid coronavirus', 'New York health officials issue Do Not Resuscitate guidelines for any patient found without a pulse', 'NY Issues Do-Not-Resuscitate Guideline for Cardiac Arrests', 'Covid 19 coronavirus: New York paramedics ordered not to resuscitate cardiac patients']"
51,"['Singapore lost control of its coronavirus outbreak, and migrant workers are the victims', 'Singapore was the poster child of coronavirus mitigation. But now it\'s the most affected country in SEA.', 'Weighing Singapore\'s response to the Covid-19 pandemic, Opinion News &amp; Top Stories']"
52,"['FDA approves first coronavirus test for at-home use', 'FDA authorizes first at-home coronavirus test', 'F.D.A. Authorizes First In-Home Test for Coronavirus', 'U.S. approves first coronavirus test that allows self-swab at home']"
53,"['Protests erupt again over coronavirus shelter-in-place orders. Here\'s why some governors aren\'t budging', 'Trump starts new coronavirus feud with Maryland Gov. Larry Hogan', 'Maryland Secures Half A Million Coronavirus Test Kits From South Korea : Coronavirus Live Updates', 'Hogans crush Trump on coronavirus tests and trust | COMMENTARY', 'Our Say: Coronavirus protestors in Annapolis show disregard for human life']"
54,"['Senate passes $484 billion coronavirus bill for small business and hospital relief, testing', 'Senate approves $480 billion package to help small businesses and hospitals, expand testing', 'US Senate approves new $480b pandemic relief plan - The Jakarta Post', 'Billions More Aid is Coming for Small Businesses, Hospitals and Testing']"
55,"['Amazon and Target workers plan \'sickouts\' over coronavirus safety concerns', '\'We can do better\': Amazon warehouse workers stage largest protest since coronavirus outbreak', 'Amazon warehouse workers plan nationwide protest this week to demand coronavirus protections', 'Amazon Will Not Change Without a Union', 'Amazon workers call off work over alleged lack of safety protocols']"
56,"['Plasma may be the best option in the fight against Covid-19, but don\'t celebrate just yet', 'Hundreds Receive Plasma From Recovered Coronavirus Patients in National Study', 'Microsoft\'s Plasma Bot Recruits Recovered COVID-19 Patients for Blood Donations', 'Couple donates plasma to help COVID-19 patients']"
57,"['HIV And Flu Drugs Prove Futile In Fight Against Coronavirus', 'Not Effective: Two Existing Antiviral Drugs Were Tested for Mild-to-Moderate COVID-19', 'Lopinavir/ritonavir, Arbidol aren\'t effective for mild-to-moderate COVID-19 cases, new study finds', 'Lopinavir/ritonavir and Arbidol not effective for mild-to-moderate COVID-19 in adults', 'HIV-drug combo, touted as a promising Covid-19 treatment, fails clinical trial']"
58,"['Is This COVID-19 Mask Efficacy Chart Accurate?', 'Here\'s How to Wear a Face Mask Properly, According to Medical Experts', 'Face masks: Should I wear a mask? When and how to use face masks', 'Betsy McCaughey: Public Being Misled About Masks']"
59,"['The Bronx, long a symbol of American poverty, is now New York City’s coronavirus capital', 'Severe thunderstorms bring heavy rain, wind across the Bronx', 'Tornado warning issued for Manhattan, The Bronx amid fierce thunderstorm', 'Golf ball size hail, tornado warning cancellation in Elk City; metro area under Severe Thunderstorm Watch', 'Cold front brings thunderstorms, gusty winds to parts of Westchester']"
60,"['Inslee says elective surgeries, outdoor recreation and some construction could restart as Washington begins to recover from coronavirus', 'Gov. Jay Inslee Says Washington Stay-Home Order Will Last Beyond May 4 End Date', 'Protests against stay-at-home orders ramp up in Washington State', 'Washington\'s Covid-19 outbreak may be slowing but social distancing must persist, Gov. Inslee says']"
61,"['Which nursing homes have confirmed coronavirus cases? Maryland officials won’t say.', 'Chestertown Spy COVID-19 Daily Mid-Shore Update for April 20 (3 PM)', 'More coronavirus cases reported in long-term care facilities, as Carroll County shares less data']"
62,"['Madagascar president launches coronavirus \'remedy\'', 'Madagascar president claims country developed herbal tea remedy for coronavirus', 'Madagascar president backs unproven herbal treatment for coronavirus', 'Madagascar president launches coronavirus \'remedy\'']"
63,"['Coronavirus tests were delayed by contamination at CDC lab, report says', 'Second coronavirus wave could be deadlier, CDC chief warns', '2nd coronavirus wave could hit US harder than current outbreak: CDC director - Business Insider', 'How can I find a coronavirus testing site near me and check wait times?', 'Overnight Healthcare: Senate passes $484B coronavirus relief package | Georgia faces pressure to reconsider its reopening | CDC director warns second wave of coronavirus might be \'more difficult\' | TheHill']"
64,"['NC coronavirus updates: Number of cases tops 7,100', 'Coronavirus live updates: Here’s what to know in South Carolina on April 21', 'Coronavirus has claimed more lives in NC than the winding down flu season, data show', 'Is that a llama next to Karen? Rental animals available to liven up virtual meetings', 'The Observer is adding reporters who will help cover coronavirus impact and recovery. We need your...']"
65,"['Coronavirus deaths reach 39 in Tri-Cities. More cases at Tyson and in health workers', '727 cases of coronavirus in Tri-Cities despite social distancing guidelines', '727 cases of COVID-19 in Tri-Cities area; 38 have died', 'All Tyson workers at plant near Tri-Cities to be tested for coronavirus. Cases reach 100', 'Tri-Cities mom starts petition against sex ed bill signed by Gov. Inslee']"
66,"['Corporate America seeks legal protection for when coronavirus lockdowns lift', 'Most Americans don\'t think gatherings will be safe until at least June: poll | TheHill', 'As some states begin to loosen COVID restrictions, most Americans say it’s not safe', 'Majority of Americans don\'t expect gatherings of 10 or more people to be safe until June or later, poll finds', 'Poll: Most Americans Ready for Social Gatherings by June\'s End']"
67,"['Milwaukee Claims 7 Coronavirus Cases Tied To Controversial Wisconsin Election', 'Coronavirus updates: Wisconsin officials say 7 virus cases may be related to in-person voting', 'Health experts say it\'s unlikely large events will happen by summer', 'Officials Link 7 Wisconsin Coronavirus Cases To In-Person Voting']"
68,"['Newsom: It\'s too soon to lift coronavirus stay-at-home order', 'California reports highest one-day rise in coronavirus cases | TheHill', 'Gavin Newsom’s Nation-State', 'If Gavin Newsom Cancels Football Season, Will It Give Trump A Clear Shot at Reelection?', 'Opinion: Time to carefully reopen California']"
69,"['New York City\'s Coronavirus Essential Workers Are Overwhelmingly People Of Color', 'New York City subway robberies spike despite massive drop in ridership over coronavirus', 'The Tenuous Link Between the Subway and Covid-19', 'Tuesday\'s Headlines: Perfect Storm Edition', 'New York Post Editorial Board: Coronavirus -- Congress needs to send the MTA another $4 billion in aid']"
