,0
52,"['Colorado joins Western States Pact, pledging to follow science, not politics in fight against COVID-19', 'Inslee announces Colorado &amp; Nevada will join Washington, Oregon &amp; California in Western States Pact', 'Colorado, Nevada join Washington, Oregon, and California in Western States Pact', 'Nevada, Colorado join West Coast reopening alliance']"
53,"['COVID-19 vaccine protects monkeys from new coronavirus, Chinese biotech reports', 'New coronavirus vaccine \'protects monkeys from infection\' says Chinese biotech firm', 'China sends team to North Korea to advise on Kim: Reuters', 'Chinese COVID-19 Vaccine Effective in Monkeys', 'A Vaccine Candidate Protects Non-Human Primates From SARS-CoV-2 Infection']"
54,['The Hill\'s Coronavirus Report: Sen. Coons says US needs to invest in vaccine manufacturing now; uncertainty looms over states reopening | TheHill']
55,"['Coronavirus: First patients injected in UK vaccine trial', 'Coronavirus UK LIVE: Boris Johnson returns to work today as lockdown rules set for review and death toll hits', 'Serum Institute to Start Making Oxford\'s Covid-19 Vaccine in 3 Weeks, Launch by Oct if Trials Succeed', 'Health Ministry denies claims about COVID-19 vaccine trial in Kenya', 'Oxford University scientists reveal coronavirus vaccine timeline as human trial begins']"
56,"['\'No evidence\' that recovering from Covid-19 gives people immunity, WHO says', 'WHO warns against \'immunity passports\' as global virus deaths top 200,000', 'WHO warns over virus immunity as global death toll tops 200,000', 'Virus toll nears 200,000 as UN pushes for global vaccine effort', 'Push for virus vaccine as Trump disinfectant theory sparks uproar - The Jakarta Post']"
57,"['Experts worry next studies of Gilead Covid-19 drug may add uncertainty', 'Preliminary results from a remdesivir trial could come in a week or two, researcher says', 'Gilead Downgraded at UBS After Runup in Share Price', 'Japan to approve remdesivir for coronavirus patients in May', 'The Health-Care Bull Market Is Still Young']"
58,"['Coronavirus triggered a \'ruptured heart\' in first reported US COVID-19 death', 'First known coronavirus victim in U.S. died of ‘burst’ heart, pathologist says', 'Coronavirus Roundup: Santa Clara Flu Victims Died Of COVID-19; Warm Weather Challenges Stay At Home Orders', 'Coronavirus: First known victim in U.S. died of ‘burst’ heart, pathologist says', 'Researchers Probe Extent Of Possible COVID-19 Damage To Heart']"
59,"['Closely watched arthritis drug disappoints as a Covid-19 treatment', 'Drug Study Halted Early for Certain Covid-19 Patients After No Benefit Seen', 'Arthritis drug shows benefit for only the sickest of coronavirus patients, pushing drugmakers to narrow drug trial', 'Coronavirus Treatment: Arthritis Drug Mixed In Covid-19; Gilead\'s Remdesivir Considered In Japan', 'Regeneron, Sanofi say Kevzara will only be tested in sickest COVID-19 patients']"
60,"['US was warned of threat from anti-vaxxers in event of pandemic', 'FBI-affiliated group warned in 2019 of danger of anti-vaxxers during pandemic', 'FBI-Affiliated Group Warned of Danger of Anti-Vaccine Movement During Pandemic in 2019']"
61,"['Reopening puts Germany\'s much-praised coronavirus response at risk', 'Germany\'s Covid-19 expert: \'For many, I\'m the evil guy crippling the economy\'', '""The Virus Will Continue To Spread"": Why Researchers Fear a Second Wave', 'German COVID-19 restrictions were so good, people say govt overreacted - Business Insider']"
62,"['Illinois Coronavirus Updates: Stay-at-Home Restraining Order, Chicago Vaccinations', 'Chicago partygoers in viral video are \'literally putting everyone around you in danger,\' governor says', 'Daywatch: Pritzker warns party social distance violators, how school shutdown affects kids with special needs', 'Coronavirus In Chicago: Recovery From Crisis Must Also Focus On Mental Health, Officials Say']"
63,"['California Beaches: A (Photo) Study in Contrasts', 'Bakersfield’s 89-Year-Old Basque Hit Noriega Hotel Closes Permanently']"
64,"['Chicago Launches New Coronavirus Health App For Help, Vaccine Info and Testing', 'City of Chicago launching app to pre-register for coronavirus vaccine']"
65,"['Coronavirus: 6 Bay Area counties extend shelter-in-place orders through end of May', 'Coronavirus: Bay Area’s shelter-in-place to last through May', 'Bay Area counties extend coronavirus stay-at-home orders to end of May', 'San Francisco, other Bay Area counties extend shelter-in-place order \'through May\'', 'How Many Coronavirus Cases Are Reported In Alameda?']"
66,"['Coronavirus detected on air pollution particles, preliminary study finds', 'Clearing up the air: Is better air quality a result of the pandemic?', 'Air pollution, Covid-19, and death: The perils of bypassing peer review']"
67,"['Once and for all: No, we didn’t get the coronavirus from bats', 'COVID-19: Scientists, conservationists urge public not to destroy bat habitats']"
68,"['Gov. Northam talks testing, meat processing plants, vaccines in briefing', 'Northam talks increase in testing, outbreaks at poultry plants', 'Doctors, scientists push Northam to be more aggressive against COVID-19', 'EDITORIAL: Gov. Northam\'s reopening dilemma | Opinion', 'Fairfax City Municipal Elections To Be Held In 3 Weeks']"
69,"['Texas to lift coronavirus restrictions this week, businesses to reopen in phases', 'Texas governor will allow state\'s stay-at-home order to end on Thursday and open businesses Friday', 'Texas Allows Theaters to Reopen This Friday at Limited Capacity', 'Texas\' stay-at-home order to expire Thursday, businesses to reopen in phases starting Friday']"
