,0
36,"['\'We\'re winging this.\' Coronavirus protests tout independence as national groups eye election', 'Permit denied for Wisconsin coronavirus order protesters', 'Republican-led Wisconsin legislature sues to reopen state from stay-at-home order', 'Residents share thoughts on Gov. Evers\' extended Safer at Home order', 'Gov. Evers, Speaker Vos speak out after lawsuit filed over ‘Safer at Home’']"
37,"['Jobless claims jump another 4.4 million — 26 million Americans have lost their jobs to the coronavirus', 'US jobless claims of 4.4m take pandemic toll to a record 26m']"
38,"['U.S. Pressures China To Close Wet Markets Thought To Be Source Of COVID-19', 'Coronavirus: Australia urges G20 action on wildlife wet markets', 'Australia calls on G20 countries to review wet markets | TheHill', 'Coronavirus: China says Australia call for Covid-19 probe is political manoeuvring']"
39,"['Divisions on battling coronavirus deepen as Trump and Southern states push opening', 'Trump aides explore ways to get a \'frustrated\' president out of Washington', 'Melania Trump Plants a Tree in Zigzag Pumps and a Coat Dress That’s On-Theme for Earth Day', 'How a canceled state dinner highlights a fading White House tradition']"
40,"['Coronavirus hits Mexico’s economy where it hurts most: Oil, tourism, remittances and trade', 'A $6 Billion Windfall: Mexico\'s Massive Oil Hedge Is Paying Off', 'Mexico, U.S. \'need each other\' on migration, Lopez Obrador says', 'Mexico coronavirus cases top 10,000 as sickly economy contracts']"
41,"['As states grapple with reopening their economies, Trump says part of Georgia\'s plan is \'just too soon\'', 'National coronavirus updates: House expected to send 4th coronavirus aid bill to President Trump', 'August may bring more US coronavirus deaths than expected, but next wave in winter could be worse', 'States shouldn\'t reopen before May 1, and most should wait several more weeks, coronavirus model shows', 'Summer death toll estimate rises, Winter COVID-19 outbreak could be worse, CDC warns']"
42,"['Putin\'s problems mount as coronavirus hits Russian economy', 'Russians fed up with Putin as infections, deaths from coronavirus grow', 'How the Oil Shock Will Contain Putin', 'Russia’s oligarchs expected to dig deep during the crisis', 'Better the virus than Putin? In the information war against Russia, Covid-19 is just another weapon']"
43,"['Too soon to start reopening California economy, Gavin Newsom says, but surgeries can resume', 'California lawmakers seek details on Newsom\'s $1 billion mask deal with Chinese manufacturer', 'California shutdown to continue, coronavirus testing to increase', 'Newsom\'s coronavirus contract needs legislative oversight', 'Editorial: Reopening California county by county will be a disaster']"
44,"['European business activity crashes to \'shocking\' lows on coronavirus pandemic', 'Eurozone economy suffers \'unprecedented\' collapse', 'U.S. business activity hits fresh record lows amid coronavirus lockdowns', 'U.K. Economy Shrinks Most on Record Amid Coronavirus Lockdown', 'Coronavirus: UK economy suffers record shock and \'unprecedented\' job losses']"
45,"['Asian wet markets get bad press. See what they\'re really like', 'Clearing up wet market misinformation']"
46,"['The Coronavirus Economy Is a Preview of the Green New Deal Economy', 'There’s less than a decade left before climate change becomes irreversible, here’s what activists say we can do about it', 'German imperialism: painted in green', 'On #EarthDay50, The Answer to Two Existential Crises is Staring Us in the Face', 'Green Party: Green New Deal can deliver coronavirus recovery']"
47,"['States like Georgia want to reopen. The restaurant and airline collapse shows that’s not easy.', 'Why ""reopening"" the economy won\'t save the economy']"
48,"['Kudlow: Businesses shouldn\'t be held liable for employees and customers getting coronavirus', 'Larry Kudlow: Businesses Shouldn\'t Be Liable If Workers Get Coronavirus', 'White House Doesn\'t Want Companies Held Responsible if Workers Contract COVID-19', 'Kudlow: Businesses shouldn\'t be held liable if employees, customers contract coronavirus | TheHill']"
49,"['The public skewering of Las Vegas Mayor Carolyn Goodman, champion of reopening casinos', 'Toucher &amp; Rich: Las Vegas Mayor is Clueless &amp; Ted Johnson (Hour 3)', 'Las Vegas Mayor Carolyn Goodman\'s CNN interview on COVID-19 faces criticism', '‘We’re not test subjects!’ Vegas casino workers revolt against mayor’s plan to reopen no matter what']"
50,"['Mitch McConnell hints he could block more stimulus, pushes idea of bankruptcy for states', 'McConnell Says He Favors Letting States Declare Bankruptcy', 'McConnell thinks bankruptcy, not more federal money, might be best for state and local governments', 'Is Washington really going to stiff state and local governments? | COMMENTARY', 'U.S. State Bankruptcy Was a Farce Then and Now']"
51,"['Who Should Get Bailed Out in the Coronavirus Economy?', '\'We did everything right.\' Small businesses left in limbo waiting for government loans', 'Banks Gave Richest Clients ‘Concierge Treatment’ for Pandemic Aid', 'Paycheck Protection Program Tips on Small Business Loans', 'Shake Shack Is Not the Problem']"
52,"['Wuhan lab: Coronavirus leak theory is unlikely, scientists say', 'Virus Researchers Cast Doubt On Theory Of Coronavirus Lab Accident', 'Scientists Haven’t Found Proof The Coronavirus Escaped From A Lab In Wuhan. Trump Supporters Are Spreading The Rumor Anyway.', 'Why the Liberal Media Refused to Believe That the Wuhan Coronavirus Came from a Chinese Lab', 'State Department officials warned us of existential threat to America | TheHill']"
53,"['Direct deposit and your stimulus check: How to set your payment up with the IRS portal', 'Do I have to pay back my $1,200 stimulus check? Don’t fall for these five myths about the stimulus payments', 'Attleboro area residents weigh in on what they plan to do with stimulus checks', 'How to track your coronavirus stimulus check status with IRS Get My Payment tool', 'IRS Stimulus Check Tracking Tool Now Live']"
54,"['As coronavirus upends 2020, Trump may have a hard time keeping Pennsylvania red. Here\'s why.', 'Fox News Poll: Biden tops Trump in Michigan, where Gov. Whitmer is more popular than president', 'Disapproval Of Trump Likely To Make Young People Vote: Harvard Poll', 'Democrats won\'t allow a good crisis to go to waste — and neither will Trump | TheHill', 'Coronavirus could end Trump\'s presidency. Populism could save it.']"
55,"['Coronavirus sends American universities over a cliff', 'DeVos Excludes ‘Dreamers’ From Coronavirus College Relief', 'Betsy DeVos quietly bans DACA recipients from getting emergency student aid amid pandemic', 'Community colleges get next round of CARES Act funding', 'DeVos urges wealthy colleges to give up their coronavirus aid']"
56,"['Expedia is raising $3.2 billion as travel stalls during the coronavirus pandemic', 'Expedia Names New CEO, Confirms Investment From Private-Equity Firms', 'Expedia raises $3.2B to ride out pandemic, names new CEO and announces austerity measures', 'Expedia Names New CEO, Seeks $3.2 Billion to Fight Travel Slump', 'Statement from Expedia Group Chairman Barry Diller']"
57,"['AOC suggests low-income workers should boycott after coronavirus shutdown ends', 'Ocasio-Cortez Hits Back at Tucker Carlson for ‘Racist’ Fox News Segment', 'AOC suggests low-income Americans should boycott work after coronavirus shutdown ends', 'Ocasio-Cortez says she will vote for Biden in November | TheHill', 'NOT GETTING IT: AOC Urges Americans NOT to Return to Work After Coronavirus Pandemic | Sean Hannity']"
58,"['Coronavirus: Missouri sues Chinese government over virus handling', 'Missouri AG Claims Coronavirus Lawsuit Could Eventually Win ‘Tens of Billions of Dollars’ from Chinese Government', 'Missouri sues China over coronavirus, claims nation “lied to the world”', 'Schmitt: Chinese government covered up origin of ""deadly virus the world is dealing with""']"
59,"['Can Colleges Survive Coronavirus If They Stay Closed In The Fall?', '[News Focus] Korea 33rd of 36 OECD members in foreigner portion at colleges', 'Under Covid-19, University Budgets Like We\'ve Never Seen Before', 'Less than 1 percent of federal emergency cash for college students doled out']"
60,"['Europe could opt for \'helicopter money\' as the coronavirus destroys economic growth, experts predict', 'Virus won\'t cause EU debt crisis, but a country divide', 'The ECB Prepares the Way for Buying Junk Bonds', 'ECB loosens collateral rules to accept ‘fallen angel’ bonds']"
61,"['How to track your coronavirus stimulus check status through IRS Get My Payment portal', 'When are stimulus checks being sent out? How to track your $1,200 payment with a new IRS tool', 'Get a Stimulus Check if You Don\'t File Taxes', 'IRS to launch \'Get My Payment\' web application for people to get stimulus money quicker']"
62,"['Coronavirus in Ohio: DeWine builds economic case for reopening; health case a work in progress', 'He criticized lockdown measures before getting covid-19. As strangers vilified him, his family canceled the live stream of his funeral.', 'DeWine: ‘The buck stops with me’', 'Ohio’s coronavirus reopening plan will stumble without a day care solution for working parents', 'Butler County schools make new plans for end of in-school classes in 2019-20']"
63,"['Harvard says it won\'t accept coronavirus aid after Trump criticism | TheHill', 'Trump\'s anger toward Harvard highlights dysfunction amid coronavirus response', 'Harvard University says it will keep $8.6 million in relief from CARES Act, despite President Donald Trump sa', 'Harvard won\'t \'seek or accept\' federal stimulus money after calls from Trump to return cash']"
64,"['Intel and Citrix may benefit from coronavirus, but face same fate as Netflix', 'Intel Reports Earnings Today. Here’s What To Expect.', 'Intel set to release first earnings report since COVID-19 outbreak. Here\'s what to watch for.', 'Intel Q1 2020 Earnings Preview: Data Center Demand Critical For Added Momentum']"
65,"['New York City\'s top health official says city\'s confirmed coronavirus cases are \'tip of the iceberg\'', 'NYC Mayor Bill de Blasio makes weird generalization about California, gets roasted on Twitter', 'Observations on the Great Hunkering (11)', 'City and state pursue contact tracing strategies — Lockdown protests come to Cuomo country — City Council goes back to work remotely', 'De Blasio’s proposed parade feels like a sick joke: Don’t forget his many coronavirus failures']"
66,"['Dozens of coronavirus antibody tests on the market were never vetted by the FDA, leading to accuracy concerns', 'When will we know if COVID-19 antibodies prevent reinfection?', 'COVID-19 Antibody Testing Available In Tuolumne County', 'Confused about coronavirus tests? A look at what’s available and what they measure.']"
67,"['Even Netflix is worried about what comes next', 'Stocks making the biggest moves in the premarket: Delta, AT&amp;T, Biogen, Netflix, Snap &amp; more', 'Dow Futures Climb, Oil Slides, and Delta Air Lines Stock Gains on Earnings', 'Top 5 Things to Know in the Market on Wednesday, April 22nd', 'Analysts see buying opportunities in stocks like Johnson &amp; Johnson and Snap']"
68,"['You May be Getting a Rebate on Your Car Insurance Due to Coronavirus Social Distancing Measures', 'Auto insurance companies sending money directly to customers as result of covid-19', 'Israeli car insurers not rushing to assist stay-at-home owners']"
69,"['Here\'s When Coronavirus Checks Will Arrive if You Get Social Security, SSI', 'How Your Marital Status Will Affect Your Stimulus Check', 'Stimulus Payment Breakdown Reveals ‘712’ Matters More Than $1,200 Or $2,000', 'Getting My Stimulus Check Has Been A Total Nightmare: Here’s Why', 'When social security and disability insurance recipients will see their stimulus checks']"
