,0
45,"['Congressman calls for SEC investigation into leak about possible coronavirus drug', 'Study: Remdesivir prevented disease progression in monkeys with COVID-19', 'Yes, early data for Gilead\'s Covid-19 drug look good, but don\'t pop the champagne yet', 'Experimental virus drug remdesivir effective in monkeys: study', 'Remdesivir | Emory University Hospital study hopes to determine if Ebola drug can fight COVID-19']"
46,"['Germany Is Treating More Than 200 Critically Ill Coronavirus Patients From Other European Countries', 'Germany reopens some shops in first step to restart public life amid coronavirus', 'Italy, France, Germany, U.K. See Lowest Daily COVID-19 Death Tolls in Week', 'Europe takes cautious steps to ease lockdowns']"
47,"['CDC’s failed coronavirus tests were tainted with coronavirus, feds confirm', 'How coronavirus testing fumbles squandered valuable time', 'The racial disparities of coronavirus point yet again to the need for reparations | Opinion', 'Pence says faulty CDC coronavirus test kits were fixed in early February']"
48,"['Kentucky sees highest spike in coronavirus cases after protests against lockdown | TheHill', 'For black Kentuckians, COVID-19 is another reminder of structural inequities.', 'Letters to the Editor: Kentucky is not Southern; Beshear has made mistakes']"
49,"['Wuhan Lab Denies Any Link to First Coronavirus Outbreak', 'Director of Wuhan lab denies coronavirus escaped from his facility', 'LILLEY: Trudeau government funding China but not like some think', 'Photo reveals warped seal on Wuhan lab freeze...']"
50,"['The Coronavirus in America: The Year Ahead', 'What’s next for America in the coronavirus pandemic?', 'The coronavirus in America: what the year ahead could look like', 'Coronavirus in America: The year ahead']"
51,"['When will a second wave of the coronavirus hit, and what will it look like?', 'UW expert: Achieving herd immunity for coronavirus a ‘disastrous strategy’', '‘Lockdown cannot be the only strategy’', 'Experts Say Immunity Will Play Role in Second Wave of COVID-19']"
52,"['Coronavirus tests were delayed by contamination at CDC lab, report says', 'Here’s why we didn’t have coronavirus testing in February', 'Racial toll of virus grows even starker as more data emerges', 'U.S. CDC reports 690,714 coronavirus cases, 35,443 deaths', 'CDC lab contamination delayed rollout of coronavirus tests - Business Insider']"
53,"['The Path Forward: Coronavirus Treatment Acceleration Program', 'Novartis to run COVID-19 trial of antimalaria drug touted by Trump', 'Novartis, US drug regulator agree to malaria drug trial against Covid-19', 'FDA allows Novartis to test hydroxychloroquine against COVID-19 | TheHill', 'Novartis Launches Phase III Study of Hydroxychloroquine in COVID-19 Patients']"
54,"['Protesters push for faster reopenings even as US coronavirus death toll passes 40,000', 'Here\'s when all 50 states plan to reopen after coronavirus restrictions | TheHill', 'US citizens across several states protest against Covid-19 lockdown rules']"
55,"['Bigger checks? Relief for states? What could be in the next coronavirus bill', 'Did The Trump Administration Ignore Early Coronavirus Warnings?']"
56,"['A treatment for the coronavirus would be priceless — and worth about 5,000 points in the Dow Jones Industrial Average', 'Technology Shares Leading US Markets Higher; Keep Your Eye on the VIX', 'Stock market update: Dow, S&amp;P 500 rejoice after US plans to restart the economy | Bitcoin shoots past the $7,100 mark', 'US: Wall Street ends week on high note, Dow closes up 3%']"
57,"['To Get Back to Work, Companies Seek Coronavirus Tests for Workers', 'Michael Milken lobbying Amazon to distribute coronavirus tests free of charge', 'Amazon warehouse workers plan nationwide protest this week to demand coronavirus protections', 'Hundreds of Amazon Workers Are Not Going to Work in Nationwide Protest', 'Employee Covid-19 tests shrouded in legal uncertainties']"
58,"['Microsoft launches ‘Plasma Bot’ to help recruit recovered COVID-19 patients', 'Plasma therapy shows some promise for coronavirus patients CBS News', 'Microsoft blood bot helps recovered COVID-19 patients donate plasma', 'Plasma may be the best option in the fight against Covid-19, but don\'t celebrate just yet']"
59,"['Northwell Health gives workers $2,500 bonus for coronavirus work - Business Insider', 'Prison work release in Sussex County suspended as coronavirus cases climb']"
60,"['Coronavirus in Illinois updates: Here’s what’s happening Monday', 'Coronavirus Illinois: COVID-19 has not peaked in IL as cases top 31K, Pritzker says; PPE arrives from China', 'Coronavirus In Chicago: Illinois Needs To \'Be Very Careful\' About Reopening Or It\'ll Risk Lives, Pritzker Says', 'Illinois Releases Data on Coronavirus Cases, Deaths in State’s Nursing Homes']"
61,"['Health care workers show up at \'Reopen PA\' protest to urge people to stay home', 'Health care workers show up at ‘Reopen PA’ protest to urge people to stay home']"
62,"['New York Appears to Be ‘Past the Plateau’ of Virus Cases, Cuomo Says', 'New York governor says \'don\'t need protests to convince anyone\' of anxiety over lockdowns', 'GOVERNOR\'S BRIEFING: Sunday, 4/19 State Ramps Up Antibody Testing', 'Checkbooks are opening for these bookstores - News from southeastern Connecticut']"
63,"['Japan is offering sex workers financial aid. But they say it\'s not enough to survive the coronavirus pandemic', 'Sex workers in Japan to get financial aid during coronavirus crisis', 'Japan offers s*x workers financial aid to survive coronavirus pandemic', 'Japan is offering sex workers financial aid. But they say it\'s not enough to survive the coronavirus pandemic', 'Japan is offering its sex workers financial aid during the coronavirus crisis']"
64,"['A health-care worker took a covid-19 test and then attended parties. It came back positive, frustrated mayor says.', 'When Small Business Loan Never Materializes, Cheyenne Residents Converge to Save Donut Shop', 'Gordon developing plan to transition Wyoming out of coronavirus orders; existing orders to remain in place', 'Governor Gordon thanks Wyomingites, confirms COVID-19 Public Health Orders will remain in place through April 30', 'Casper Mayor: Return To Normal Won\'t Be Like Flipping A Switch']"
65,"['Southeast Asia could be the next coronavirus hot spot — these charts show why', 'How the coronavirus pandemic is changing Asia’s relationship to food', 'Singapore Now Has Most Coronavirus Cases in Southeast Asia', 'Thailand corporate profit outlook bleakest in Southeast Asia', 'The coming impact of coronavirus contraction in Asean – The Manila Times']"
66,"['Lady Gaga\'s One World Concert: Pop Music Faces the Coronavirus in Prime Time', 'One World: Together at Home — Stones steal the show while Gaga keeps it low-key', 'Priyanka Chopra lauds Global Citizen, WHO for success of \'One World\' concert', 'Global concert raises more than $127M for WHO emergency response fund', 'One World: Together at Home concert raises $127m for coronavirus relief']"
67,"['Prince Philip makes rare public statement to praise essential workers amid coronavirus', 'Prince Philip, 99, Issues Rare Public Statement Amid Coronavirus Pandemic', 'Prince Philip thanks key workers in rare statement', 'UK\'s Prince Philip breaks retirement silence to thank those fighting COVID-19']"
68,"['LIVE UPDATES: Coronavirus in the Mid-South: Shelby County Mayor announces “New Normal Virtual Summit” to prepa', 'LIVE UPDATES: Coronavirus in the Mid-South: TN governor will not extend “Stay at Home” order', 'Coronavirus in the Mid-South: Here is how to stay informed']"
69,"['Ravens donate 3,000 ponchos to health care workers at nursing home']"
