,0
60,"['Boston Dynamics’ Spot robot is helping hospitals remotely treat coronavirus patients', 'Boston Dynamics\' Robot ""Dog"" Joins The Fight Against COVID-19', 'The robot doctor will see you now', 'Meet \'Spot\': The Robot That Could Help Doctors Remotely Treat COVID-19 Patients', 'Spot Robot Dog Helps Doctors Remotely Triage COVID-19 Patients']"
61,"['Top vaccine doctor says his concern about Trump\'s coronavirus treatment theory led to ouster from federal agency', 'Key U.S.vaccine official says being fired for believing in science, not politics', 'Readers React: Pandemic expert should have known not to cross Donald Trump', 'HHS ousts Dr. Rich Bright, vaccine expert who pushed back on hydroxychloroquine to treat COVID-19', 'Democrats want hearings on dismissal of Trump vaccine official - Business Insider']"
62,"['Coronavirus Update: 77 New COVID-19 Cases In New Hampshire', 'Coronavirus Update: N.H. Reports 2 More COVID-19 Deaths; Nashua Ramps Up Testing', 'Coronavirus Update: Bow Has Drive-thru Voting; Sununu Extends State of Emergency']"
63,"['Pentagon planning flyovers in dozens of US cities as a tribute to frontline workers battling coronavirus', 'The Blue Angels and Thunderbirds will take flight across LI/NYC April 28', 'Blue Angels may fly over Indy in tribute to frontline workers battling coronavirus', 'Report: Blue Angels to fly over San Antonio to honor healthcare workers', 'President Trump announces Operation America Strong: Flyovers by the Thunderbirds and Blue Angels across the USA']"
64,"['Beshear reports 202 new COVID-19 cases, 3 additional deaths; Kentucky preps for reopening non-urgent health care', 'Gov. Beshear delivers Sunday briefing on Kentucky COVID-19 cases', 'Gov. Beshear gives update on Kentucky coronavirus cases', 'Kentucky aims for \'smartest\' reopening, not fastest, starting today', 'Over 200 new COVID-19 cases announced in Kentucky']"
65,"['Coronavirus pandemic in the US: Live updates', 'The Number of Confirmed COVID-19 Cases Worldwide is Approaching 3 Million']"
66,"['Coronavirus: Cuban doctors go to South Africa', 'Coronavirus live updates: Nigeria, South Africa, Ghana, Kenya... cases, deaths and news, today', 'A Virus Without Borders: “Is Africa Fully Prepared to Embrace the Fight against the Pandemic of the 21st Century?”', 'COVID-19 Cases Climb Beyond 30,000 in Africa, Recoveries Exceed 9,000']"
67,"['In New York’s largest hospital system, many coronavirus patients on ventilators didn’t make it', 'Healthy Young People Barely Sick With Covid-19 Are Dying From Strokes', 'This new coronavirus symptom is the worst and most serious one yet', 'Study: 3 comorbidities key factors in COVID-19 patient recovery', 'Access to PPE for frontline NHS staff is getting WORSE with 27% now unable to get gear']"
68,"['COVID-19 in Virginia: LIVE updates for Sunday, April 26', 'Virginia April 26 COVID-19 Update: 604 new cases with 12 deaths', 'Governor\'s office says Phase One of reopening Virginia \'will not last for two years\'', 'EDITORIAL: Gov. Northam\'s reopening dilemma | Opinion', 'Coronavirus COVID-19 in Virginia: 10 new outbreaks reported Sunday WTVR CBS 6 Web Staff 10']"
69,"['Chanel, Celine and More Rally to Support French Healthcare Workers in One-Off Auction | BoF Exclusive, News &amp; Analysis | BoF', 'COMME des GARÇONS, Louis Vuitton &amp; More Combine in One-Off Charity Auction']"
