,0
53,"['Airborne Coronavirus Detected in Wuhan Hospitals', 'New study reveals the conditions that are best for spreading coronavirus', 'Tiny airborne particles may carry the new coronavirus', 'Chinese researchers find airborne coronavirus in Wuhan hospitals', 'Studies leave question of ‘airborne’ coronavirus transmission unanswered']"
54,"['Court won\'t block Trump\'s coronavirus immigration ban', 'Trump and Kushner show depth of disconnect with Americans on the front lines', 'Trump’s Recovery Plan Looks Like a Fantasy', 'Trump is a brilliant performance artist: We can\'t defeat him without understanding that']"
55,"['Southwest Airlines posts first loss since 2011, sees revenue down as much as 95% in May', 'Southwest Airlines CEO States ""Disney World Needs To Open"" For Travel To Resume', 'Southwest CEO Considers Selling Fewer Aircraft Seats', '3 Takeaways From Southwest Airlines\' Q1 Earnings Report']"
56,"['Airlines may not recover from Covid-19 crisis for five years, says Airbus', 'British Airways owner bets on costs not bailouts to survive', 'British Airways may cut 12,000 jobs as coronavirus takes its toll', 'Could COVID Mean The End For British Airways’ Boeing 747s?', 'British Airways\' Plan To Merge Cabin Crew Contracts']"
57,"['Ruby Princess cruise ship is \'most likely\' the cause of Tasmania\'s deadly coronavirus outbreak', 'Coronavirus: Ruby Princess ground zero for Tasmania outbreak']"
58,"['Coronavirus: global death toll passes 200,000 as more countries prepare to reopen', 'US coronavirus death toll surpasses 55,000']"
59,"['Are Any Travel Destinations Not Under Coronavirus Restrictions?', 'Covid-19 travel restrictions now universal says UNWTO | News', '100% of the world is closed for travel business, says UNWTO', '100% of the world is closed for travel, says UNWTO']"
60,"['How far does coronavirus travel in the air? Preliminary study finds virus on tiny particles of air pollution', 'Coronavirus identified in air pollution particles — but that doesn\'t mean it spreads that way', 'Will improved L.A. air quality amid coronavirus last?', 'Report: Nearly Half of Americans Breathing Unhealthy Air', 'The clean air of today is possible tomorrow – if we want it to be']"
61,"['When Coronavirus Hit, Why Did Cruise Ships Keep Sailing?', 'April 27 updates: Quantum first back to offload crew in China, Carnival brands repatriate crews by ship, Disney/AQSC delay, May 1 seafarer salute', 'Cruise secrets: Cruise ship staff reveal their worst moments onboard liners', 'P&amp;O Cruises brings almost 3,000 British nationals back to UK', 'Covid 19 Coronavirus: Crew of ultra-luxury cruise ship stranded at sea until July']"
62,"['Harrison Ford admits making error on runway at California airport', 'FAA looking into a runway incident involving Harrison Ford', 'Harrison Ford Is Under Investigation by the FAA Again', 'Harrison Ford piloting plane that wrongly crosses runway', 'Harrison Ford Under Investigation For Aviation Incident, Again']"
63,"['Global energy use suffers \'historic shock.\' It\'s like demand from India has been wiped out', 'The Beginning of the End for Oil? Energy in a Post-Pandemic World', 'Greenhouse Gas Emissions Set for Record Decline Due to Coronavirus Lockdowns', 'IEA Projects Demand for Renewable Energy to Surge Post-Pandemic While Fossil Fuels Collapse']"
64,"['Saudi Arabia buys $500 million stake in coronavirus-hit Live Nation, stock jumps nearly 10%', 'Saudi Arabia’s Public Investment Fund Buys $500 Million Stake In Live Nation', 'Owner of ACL Music Fest drums up $500 million investment from surprising source', 'Saudi Arabia buys $500M stake in Live Nation as coronavirus cuts down concerts', 'Opening Bell 4.28.20']"
65,"['Hundreds volunteer for COVID-19 vaccine trial in Rochester', 'Clinical trials for a Covid-19 vaccine to begin in Rochester', 'Hometown hope? Rochester company beginning COVID-19 vaccine clinical trial']"
66,"['Coronavirus forced a group of teens to sail home across the Atlantic', 'Dutch students sail themselves home across the Atlantic', 'Coronavirus forced a group of teens to sail home across the Atlantic on an epic journey', '\'They have made us very proud\': Dutch students complete Atlantic crossing forced by coronavirus', 'Coronavirus: Students finally arrive home after traveling by schooner from Caribbean']"
67,"['Amazon bought thermal cameras from blacklisted Chinese firm - Business Insider', 'Exclusive: Amazon turns to Chinese firm on U.S. blacklist to meet thermal camera needs', 'Amazon’s Thermal-Detecting Tech Is Built On Human Rights Abuses', 'Amazon spent $10 million on blacklisted surveillance tech from China', 'Amazon buys heat-sensing cameras from blacklisted Chinese firm']"
68,"['Frontier Airlines becomes latest carrier to require passengers wear face coverings', 'Frontier Airlines to require passengers wear a face mask']"
69,"['Coronavirus slows L.A. money laundering, bringing seizures', 'Pandemic foils money launderers swapping drug dollars and Chinese cash', 'Dirty money piling up in LA as coronavirus cripples international money laundering', 'Dirty money piling up in L.A. as coronavirus cripples international money laundering']"
