,0
36,"['Coronavirus: Martin Shkreli seeks early prison release to work on Covid-19 treatment, avoid infection', 'Pharma Bro Martin Shkreli is engaged', 'Martin Shkreli asks for release him from prison — to develop a coronavirus cure', 'Shkreli Seeks Early Prison Release to Help With Covid ‘Cure’', 'Shkreli seeks early prison release to help with COVID-19 \'cure\'']"
37,"['Dr. Oz Now Says Of COVID-19 Treatment Hydroxychloroquine: “We Are Better Off Waiting”', 'More deaths, no benefit from malaria drug in VA virus study', 'Trump and Fox News suggest caution on hydroxychloroquine studies (after one undercuts their case)', 'Fox News falls out of love with hydroxychloroquine']"
38,"['Nurses read names of colleagues who died of COVID-19 in protest outside White House', '\'We\'re beyond angered\': Fed-up nurses file lawsuits, plan protest at White House over lack of coronavirus protections', 'Video: Nurses read names of dead colleagues at White House protest - Business Insider']"
39,"['Here\'s How Much Coronavirus Testing Is Enough : Shots - Health News', 'Inside America’s unending testing snafu']"
40,"['McDonald\'s to give free \'Thank You Meals\' for first responders, health care workers starting Wednesday', 'Over 150 McDonald’s in N.J. giving free meals to thank coronavirus healthcare workers, first responders', 'McDonald\'s promotes \'Thank You Meals\' for first responders and Earth Day campaigns go virtual: Wednesday Wake-Up Call', 'McDonald\'s \'Thank You Meals\': How Healthcare Workers Can Get Free Food']"
41,"['Thief swipes puppy from home of nurse treating coronavirus patients', 'Police call on public to help find a puppy stolen from the home of an ER nurse helping fight coronavirus', '11-week-old puppy stolen from ER nurse’s home', 'Police search for suspect who stole E.R. nurse’s puppy from Concord home', 'Puppy taken from home of nurse treating coronavirus patients']"
42,"['Los Angeles County hospitals say people are waiting too long to seek treatment over coronavirus fears', 'Testing shows at least 200K in LA County may have been infected with coronavirus', 'Coronavirus outbreak: 43 test positive for COVID-19 at homeless shelter on Skid Row in downtown Los Angeles', 'Latest L.A. County coronavirus cases', 'What can coronavirus antibody tests actually tell us?']"
43,"['Top vaccine doctor says his concern about Trump\'s coronavirus treatment theory led to ouster from federal agency', 'Director of key federal vaccine agency says his departure was retaliation', 'Vaccine expert removed from federal post after daring to criticize coronavirus treatment pushed by Trump: report', 'UPDATE: Top US vaccine expert says he was ‘forced out’ of federal agency', 'READ: Statement from leader of federal vaccine agency about his reassignment']"
44,"['Russian medical workers say coronavirus is ravaging their ranks. But hospital chiefs are silent.', 'Coronavirus crisis tests Putin\'s grip on power in Russia', 'France Plans to Reset Its Relationship With Russia. Will That Work?', 'Russia’s oligarchs expected to dig deep during the crisis', 'Better the virus than Putin? In the information war against Russia, Covid-19 is just another weapon']"
45,"['Director of key US vaccine agency leaves role suddenly amid coronavirus', 'Director of key Trump administration vaccine agency suddenly departs', 'Director of US agency key to vaccine development leaves role suddenly', 'UPDATE 1-US replaces director of agency overseeing COVID-19 vaccines, drugs', 'Director of agency behind vaccine development leaves role | TheHill']"
46,"['Trump\'s immigration pause falls well short of full ban', 'Trump’s Latest Attempt To Limit Immigration Isn’t Really About The Coronavirus', 'Trump says immigration order will apply only to green cards and will last 60 days', 'No, Mr. President, Your Immigration Powers Are Not Unlimited', 'Immigrants are not the problem but part of the coronavirus solution']"
47,"['California coronavirus tests to cover some asymptomatic people', 'California reports highest one-day rise in coronavirus cases | TheHill', 'California shutdown to continue, coronavirus testing to increase', 'Newsom\'s coronavirus contract needs legislative oversight', 'WATCH: California governor gives coronavirus update']"
48,"['More Good News on Remdesivir\'s Power to Treat COVID-19', 'Gilead Sciences Races to Manufacture Remdesivir, but Chemistry Has Speed Limits', 'Experimental anti-viral drug Remdesivir used to treat COVID-19 patients', 'Biotech ETFs Gaining on Progress in Coronavirus Treatment', '3 Great Reasons to Buy Gilead Sciences Stock']"
49,"['How Coronavirus Infected Some, but Not All, in a Restaurant', 'Coronavirus China: Restaurant air con spread illness to nine', 'Coronavirus pandemic | How COVID-19 spread through an AC duct at a Chinese restaurant', 'From 1 to 9: How AC air spread coronavirus to 3 families at a restaurant in China']"
50,"['Protests erupt again over coronavirus shelter-in-place orders. Here\'s why some governors aren\'t budging', 'Maryland Secures Half A Million Coronavirus Test Kits From South Korea : Coronavirus Live Updates', 'Hogans crush Trump on coronavirus tests and trust | COMMENTARY', 'Our Say: Coronavirus protestors in Annapolis show disregard for human life']"
51,"['Coronavirus NJ: 2 COVID-19 patients recovering after experimental plasma treatment', '2 New Jersey coronavirus patients recovering after plasma treatment, hospital says', 'Pa. Woman Becomes 1st American Red Cross Donor to Save 2 COVID-19 Patients', 'N.J. patients who got experimental plasma treatment making ‘remarkable’ recovery, hospital says', 'Coronavirus Latest: Two Virtua Health Patients Recovering After Receiving Plasma Transfusion']"
52,"['French researchers to test nicotine patches on coronavirus patients', 'Study: Nicotine May Lower Risk of Catching Coronavirus']"
53,"['Trump says coronavirus hospital ship USNS Comfort will leave New York City', 'New York Gov. Cuomo says he had a \'productive\' White House meeting with Trump on coronavirus', 'Andrew Cuomo’s coronavirus nursing home policy proves tragic: Goodwin', 'A New York breakthrough on testing and tracing']"
54,"['DOJ Clears U.S. Drug Companies to Distribute Hydroxychloroquine to Coronavirus Patients', 'AG William Barr Gives Preferential Treatment to Company Pushing Hydroxychloroquine']"
55,"['Antibody tests could be key to reopening the country. Here\'s how they work.', 'Coronavirus testing: Chicago\'s first COVID-19 antibody testing site opens in Lincoln Park', 'Coronavirus antibody tests offer big promise, but can they deliver?', 'Confused about coronavirus tests? A look at what’s available and what they measure.']"
56,"['Two cats in New York are first pets known to have coronavirus in the US', '2 Cats in NY State Test Positive for Virus', 'Two cats become first pets in the US to test positive for coronavirus, USDA says', '2 cats in NY state test positive for coronavirus', 'Two cats test positive for coronavirus in New York – the first pets to be infected in the US']"
57,"['The future of successful coronavirus response: Mass testing at work and in church and self-administered tests', 'Quest Diagnostics takes steps to shore up its balance sheet, ramps up coronavirus antibody testing as profit plunges', 'Quest Diagnostics to start testing blood for COVID-19 antibodies', 'Delta Air Lines (DAL) Reports Q1 Loss, Lags Revenue Estimates']"
58,"['‘Instead of Coronavirus, the Hunger Will Kill Us.’ A Global Food Crisis Looms.']"
59,"['Chinese national scolded by Ghanaian police for violating lockdown', 'Racism Against Black People in China Amid Pandemic Sparks Diplomatic Crisis', 'Coronavirus: Mauritania \'beats\' virus, Tanzanian MP infected', 'Nigeria Video: $2 billion worth Chinese business park vandalized to protest attacks on Africans in China']"
60,"['Coronavirus in Illinois updates: Here’s what’s happening Wednesday', 'Mayor Lightfoot Says Stay-At-Home Order Could Go Into June; Gov. Pritzker Has Not Given Specifics About Reopening', 'IDPH: 2,049 new COVID-19 cases; 98 additional deaths', 'Editorial: To mayors outside Chicago growing impatient with coronavirus shutdown: Illinois is not ready yet', 'Commentary: GOP leader to Gov. Pritzker: Stop blaming Trump and fix Illinois’ coronavirus response']"
61,"['Governor signs executive order making licensing easier for healthcare workers, discusses economic reopening during COVID-19', 'Kansas Gov. Laura Kelly’s emergency powers in doubt past April 30 amid COVID-19 threat', 'Gov. Laura Kelly explains \'gradual process\' to reopen KS businesses', 'Gov. Kelly talks reopening, executive order', 'Up to 26 weeks: Kansas unemployment insurance benefits expansion']"
62,"['Doctors warn coronavirus causing sudden strokes in some younger patients | TheHill', 'What are \'COVID toes\'? New skin condition possibly linked to coronavirus', 'Coronavirus daily symptoms: A 29-year old\'s coronavirus journey - Business Insider', 'Coronavirus: 1 In 300 Barnstable County Residents Get Symptoms']"
63,"['Las Vegas mayor wants to reopen city businesses, assuming \'everybody is a carrier\' of the coronavirus | TheHill', 'Las Vegas mayor won\'t give businesses social distancing guidelines for reopening: \'They better figure it out. That\'s their job\'', 'Las Vegas Mayor Carolyn Goodman Battles Anderson Cooper', 'Jimmy Kimmel: ‘Carolyn Goodman should resign’ after CNN interview', '‘Find out the facts afterward’: Las Vegas mayor trends after saying casinos reopen now']"
64,"['Is This COVID-19 Mask Efficacy Chart Accurate?', '20 places to buy face masks and cloth coverings online', 'Mask confusion: Health officials give conflicting messages', 'Face masks: Should I wear a mask? When and how to use face masks']"
65,"['Free nuggets! Wendy\'s offering Friday freebie as part of its coronavirus response', 'Wendy\'s offers free chicken nuggets as part of \'GroupNug\' promotion amid coronavirus pandemic', 'Wendy\'s giving away free chicken nuggets nationwide on Friday', 'Wendy\'s giving away free chicken nuggets on Friday']"
66,"['Trump aides explore ways to get a \'frustrated\' president out of Washington', 'Trump prepares to hit the road', 'Is Trump’s Social-Distancing Self-Control About to Crack?']"
67,"['For 25 years he cared for Austin nursing home patients. On Friday, he died of coronavirus', 'Family, friends mourn loss of certified nursing assistant to coronavirus']"
68,"['Colorado governor announces certain businesses can reopen this week | TheHill', 'Gov. Polis: Colorado\'s Public Schools May Not Return to In-Person Learning Until January 2021', 'What to know Wednesday about the COVID-19 outbreak', 'Polis says \'testing alone\' won\'t be enough to reopen Colorado, emphasizes multi-pronged approach', 'Colorado pandemic simulation exposed communication gaps before coronavirus’s arrival, state records show']"
69,"['Carle trying experimental COVID-19 treatment | Coronavirus', 'Bryan treating COVID-19 patients with convalescent plasma', 'Coronavirus in Brevard, April 22: 225 test positive for COVID-19, 1 new case in Palm Bay', 'Bryan Health using plasma treatment option for COVID-19 patients', 'Game-changing coronavirus treatment might’ve just saved a child’s life']"
